,id,name,current_price,market_cap,high_24h,last_updated
304,syscoin,Syscoin,0.28556,177335156.0,0.298453,2021-10-10T20:11:43.202Z
305,automata,Automata,1.03,177007299.0,1.08,2021-10-10T20:11:45.371Z
306,utrust,Utrust,0.390653,176375946.0,0.421636,2021-10-10T20:13:55.617Z
307,wrapped-centrifuge,Wrapped Centrifuge,1.62,175787497.0,1.74,2021-10-10T20:13:05.756Z
308,rally-2,Rally,0.577749,174265845.0,0.596099,2021-10-10T20:14:19.639Z
309,polkastarter,Polkastarter,2.14,173784029.0,2.18,2021-10-10T20:14:24.141Z
310,smooth-love-potion,Smooth Love Potion,0.079684,171635458.0,0.084089,2021-10-10T20:14:28.011Z
311,artery,Artery,1.4,171503575.0,1.43,2021-10-10T20:09:40.651Z
312,math,MATH,1.21,171188927.0,1.24,2021-10-10T20:14:24.304Z
313,morpheus-network,Morpheus Network,4.59,170415990.0,4.81,2021-10-10T20:12:36.715Z
314,augur,Augur,25.71,169245293.0,26.83,2021-10-10T20:13:59.912Z
315,sentinel,Sentinel,0.03315056,169082175.0,0.03484923,2021-10-10T20:14:04.533Z
316,ufo-gaming,UFO Gaming,6.54e-06,168425402.0,7.18e-06,2021-10-10T20:14:23.659Z
317,nucypher,NuCypher,0.298174,168241864.0,0.320229,2021-10-10T20:14:17.411Z
318,alchemist,Alchemist,143.15,167859062.0,160.32,2021-10-10T20:10:20.652Z
319,kyber-network,Kyber Network Crystal Legacy,1.81,167248454.0,1.84,2021-10-10T20:14:21.849Z
320,stp-network,STP Network,0.136329,166751433.0,0.147283,2021-10-10T20:13:10.366Z
321,power-ledger,Power Ledger,0.389069,166749703.0,0.401547,2021-10-10T20:13:44.763Z
322,yfii-finance,DFI.money,4196.51,166593758.0,4291.07,2021-10-10T20:14:14.297Z
323,ribbon-finance,Ribbon Finance,3.62,165728545.0,4.25,2021-10-10T20:14:30.274Z
324,ankreth,ankrETH,3177.86,164827404.0,3557.91,2021-10-10T20:12:38.792Z
325,tenset,Tenset,1.89,162159019.0,2.03,2021-10-10T20:13:40.363Z
326,linear,Linear,0.054543,161523667.0,0.06001,2021-10-10T20:14:02.108Z
327,presearch,Presearch,0.407508,160858709.0,0.448328,2021-10-10T20:12:28.569Z
328,concierge-io,Travala.com,3.03,160431921.0,3.4,2021-10-10T20:14:15.749Z
329,feg-token,FEG Token,3.87e-09,160282021.0,4.14e-09,2021-10-10T20:09:42.255Z
330,ethlend,Aave [OLD],3.01,158986213.0,3.15,2021-10-10T17:17:35.096Z
331,gmx,GMX,24.42,158752447.0,25.98,2021-10-10T18:52:51.684Z
332,derivadao,DerivaDAO,6.08,158501205.0,6.33,2021-10-10T20:12:57.672Z
333,clover-finance,Clover Finance,1.23,158267244.0,1.34,2021-10-10T20:14:21.721Z
334,covalent,Covalent,1.27,157914289.0,1.32,2021-10-10T20:14:23.786Z
335,lido-staked-sol,Lido Staked SOL,153.04,156788500.0,157.04,2021-10-10T20:06:12.866Z
336,hydra,Hydra,20.88,155237931.0,21.08,2021-10-10T20:14:26.309Z
337,ultra,Ultra,0.586777,154867065.0,0.62446,2021-10-10T20:13:08.710Z
338,dao-maker,DAO Maker,2.99,154347132.0,3.25,2021-10-10T20:13:35.718Z
339,apeswap-finance,ApeSwap Finance,2.36,153992567.0,2.43,2021-10-10T20:14:28.455Z
340,zenon,Zenon,22.27,153951483.0,25.65,2021-10-10T20:12:04.333Z
341,crypto20,CRYPTO20,4.61,153461138.0,4.81,2021-10-10T15:46:58.359Z
342,vulcan-forged,Vulcan Forged,8.07,153127916.0,8.26,2021-10-10T20:09:57.155Z
343,pylon-protocol,Pylon Protocol,0.223451,152738701.0,,2021-10-07T05:18:31.908Z
344,privateum,Privateum,1.91,152257849.0,1.9,2021-10-10T20:13:23.703Z
345,vai,Vai,1.11,151574697.0,1.12,2021-10-10T20:09:42.738Z
346,tether-gold,Tether Gold,1758.3,150316391.0,1776.65,2021-10-10T20:13:09.281Z
347,pha,Phala Network,0.826521,149892584.0,0.862565,2021-10-10T20:14:20.821Z
348,starlink,StarLink,1.484e-05,148115686.0,1.625e-05,2021-10-10T20:11:31.077Z
349,api3,API3,3.93,147682927.0,4.02,2021-10-10T20:14:31.161Z
350,sun-token,Sun Token,0.02971162,147336676.0,0.03139511,2021-10-10T20:14:07.238Z
351,quick,Quickswap,408.36,147226250.0,429.86,2021-10-10T20:14:10.161Z
352,gas,Gas,10.5,146235521.0,10.51,2021-10-10T20:14:31.185Z
353,e-radix,e-Radix,0.130895,145376701.0,0.134134,2021-10-10T20:14:26.245Z
354,render-token,Render Token,0.942023,144890510.0,0.958152,2021-10-10T20:14:15.436Z
355,request-network,Request,0.187245,144497713.0,0.19834,2021-10-10T20:13:34.367Z
356,revolution-populi,Revolution Populi,0.119566,143479090.0,0.135797,2021-10-10T20:11:11.597Z
357,eth-2x-flexible-leverage-index,ETH 2x Flexible Leverage Index,155.32,143335368.0,160.94,2021-10-10T20:04:14.359Z
358,ptokens-btc,pTokens BTC,54728.0,142304536.0,55537.0,2021-10-10T19:15:07.173Z
359,mobox,Mobox,4.22,142012719.0,4.37,2021-10-10T20:13:52.245Z
360,tokocrypto,Tokocrypto,1.9,141934868.0,1.97,2021-10-10T20:12:07.163Z
361,uquid-coin,Uquid Coin,14.21,141844395.0,14.24,2021-10-10T20:10:24.326Z
362,mainframe,Hifi Finance,0.01506501,140678720.0,0.02148837,2021-10-10T20:14:32.214Z
363,usdx,USDX,0.944775,139321659.0,0.98328,2021-10-10T20:10:44.445Z
364,compound-0x,c0x,0.02206144,138037247.0,0.02307146,2021-10-10T19:54:15.127Z
365,kin,Kin,8.635e-05,137950082.0,9.186e-05,2021-10-10T20:14:04.006Z
366,thorstarter,Thorstarter,0.230641,137101170.0,0.250784,2021-10-10T20:13:20.527Z
367,splinterlands,Splinterlands,0.896165,136049032.0,1.01,2021-10-10T20:12:15.749Z
368,axia-coin,AXIA Coin,1.26,135507663.0,1.27,2021-10-10T20:12:40.824Z
369,komodo,Komodo,1.05,134112112.0,1.08,2021-10-10T20:12:01.271Z
370,hathor,Hathor,0.61746,133590366.0,0.642481,2021-10-10T20:12:16.622Z
371,spookyswap,Spookyswap,23.61,133257333.0,25.08,2021-10-10T20:06:15.376Z
372,ampleforth,Ampleforth,1.17,131634440.0,1.17,2021-10-10T20:14:00.847Z
373,hxro,Hxro,0.420069,131560569.0,0.456219,2021-10-10T20:07:51.484Z
374,alpaca-finance,Alpaca Finance,0.855614,130922533.0,0.874667,2021-10-10T20:14:18.924Z
375,newscrypto-coin,Newscrypto Coin,0.849713,130530778.0,0.870723,2021-10-10T20:13:52.752Z
376,wrapped-nxm,Wrapped NXM,58.51,130229599.0,68.63,2021-10-10T20:14:23.672Z
377,thorchain-erc20,THORChain (ERC20),7.96,128376442.0,8.28,2021-10-10T20:11:15.975Z
378,zkswap,ZKSwap,0.575297,128003409.0,0.57285,2021-10-10T20:14:13.915Z
379,ethernity-chain,Ethernity Chain,11.23,126321218.0,11.4,2021-10-10T20:12:10.189Z
380,bitshares,BitShares,0.04622886,125549361.0,0.04829043,2021-10-10T20:14:13.173Z
381,just,JUST,0.086422,123626546.0,0.092344,2021-10-10T20:14:04.888Z
382,iris-network,IRISnet,0.109897,123111883.0,0.112549,2021-10-10T20:13:55.757Z
383,shyft-network-2,Shyft Network,0.861985,122854790.0,0.866848,2021-10-10T20:09:29.046Z
384,waves-ducks,Waves Ducks,1432.78,121121780.0,1575.03,2021-10-10T20:11:37.799Z
385,thunder-token,ThunderCore,0.01568368,120657164.0,0.01687478,2021-10-10T20:13:10.001Z
386,kardiachain,KardiaChain,0.04284189,120600540.0,0.04746633,2021-10-10T20:14:30.417Z
387,zipmex-token,Zipmex Token,1.84,120009298.0,1.84,2021-10-10T20:08:29.966Z
388,kirobo,Kirobo,0.395344,119964465.0,0.403111,2021-10-10T19:58:34.015Z
389,ampleforth-governance-token,Ampleforth Governance Token,13.79,119449118.0,14.42,2021-10-10T20:13:50.474Z
390,lgcy-network,LGCY Network,0.00959725,118234918.0,0.00998448,2021-10-10T20:11:27.705Z
391,safepal,SafePal,1.09,118115588.0,1.12,2021-10-10T20:14:25.357Z
392,wilder-world,Wilder World,1.6,118078904.0,1.78,2021-10-10T20:11:52.636Z
393,dvision-network,Dvision Network,0.480396,115893996.0,0.479276,2021-10-10T20:13:38.388Z
394,district0x,district0x,0.153975,115749672.0,0.162247,2021-10-10T20:14:32.447Z
395,sifchain,Sifchain,0.485057,113423428.0,0.500768,2021-10-10T20:13:27.722Z
396,carry,Carry,0.01312857,113406235.0,0.01367969,2021-10-10T20:13:10.528Z
397,lockchain,LockTrip,6.87,113395864.0,6.98,2021-10-10T20:01:36.083Z
398,streamr-xdata,Streamr XDATA,0.160717,111643799.0,0.203504,2021-10-10T20:14:07.184Z
399,whale,WHALE,16.46,110855353.0,16.96,2021-10-10T20:12:06.710Z
400,mx-token,MX Token,1.11,110633420.0,1.12,2021-10-10T20:14:17.490Z
401,haven,Haven,7.16,110177221.0,7.15,2021-10-10T20:12:25.046Z
402,gitcoin,Gitcoin,7.75,110076531.0,8.11,2021-10-10T20:14:30.062Z
403,ramp,RAMP,0.299816,110020637.0,0.316315,2021-10-10T20:13:55.982Z
404,barnbridge,BarnBridge,24.04,109609365.0,25.07,2021-10-10T20:14:30.489Z
405,strong,Strong,654.13,109006531.0,691.46,2021-10-10T20:09:25.036Z
406,litentry,Litentry,3.9,108711801.0,4.04,2021-10-10T20:14:27.851Z
407,cream-2,Cream,141.21,108028156.0,144.62,2021-10-10T20:14:05.444Z
408,certik,CertiK,1.89,107423797.0,1.94,2021-10-10T20:14:25.747Z
409,harvest-finance,Harvest Finance,172.97,105996555.0,178.23,2021-10-10T20:14:32.853Z
410,mxc,MXC,0.0431334,105078146.0,0.04641198,2021-10-10T20:11:24.526Z
411,stasis-eurs,STASIS EURO,1.15,103262157.0,1.17,2021-10-10T20:14:14.532Z
412,cvault-finance,cVault.finance,10220.41,102204143.0,10567.32,2021-10-10T19:05:39.414Z
413,alpha-quark-token,Alpha Quark Token,4.54,101744954.0,4.86,2021-10-10T20:11:31.507Z
414,hegic,Hegic,0.171618,101540427.0,0.177143,2021-10-10T20:13:40.092Z
415,loom-network,Loom Network (OLD),0.121077,101518871.0,0.124785,2021-10-10T20:14:13.402Z
416,token-pocket,Token Pocket,0.02931021,101476465.0,0.0304967,2021-10-10T20:14:31.470Z
417,step-finance,Step Finance,1.09,101405779.0,1.17,2021-10-10T20:14:02.961Z
418,zcoin,Firo,8.15,100638471.0,8.29,2021-10-10T20:14:32.743Z
419,planet-finance,Planet Finance,1264.68,100226176.0,1375.16,2021-10-10T20:06:24.131Z
420,dia-data,DIA,2.06,100000546.0,2.06,2021-10-10T20:13:32.897Z
421,sora,Sora,246.5,99737705.0,256.2,2021-10-10T20:12:00.391Z
422,velo,Velo,0.297681,99636497.0,0.309398,2021-10-10T20:14:20.315Z
423,solanium,Solanium,1.98,98849248.0,2.1,2021-10-10T20:14:09.807Z
424,rarible,Rarible,19.38,98132732.0,19.32,2021-10-10T20:14:31.707Z
425,tranchess,Tranchess,3.59,97734431.0,3.69,2021-10-10T20:14:22.825Z
426,paccoin,PAC Protocol,0.00608994,95523329.0,0.00686945,2021-10-10T20:14:26.784Z
427,mcdex,MCDEX,42.15,95438715.0,42.77,2021-10-10T20:14:24.964Z
428,aergo,Aergo,0.361581,95247707.0,0.372831,2021-10-10T20:14:26.225Z
429,futureswap,Futureswap,17.91,94869288.0,17.88,2021-10-10T20:14:09.835Z
430,boringdao-btc,BoringDAO BTC,51148.0,94778913.0,,2021-10-06T11:04:16.224Z
431,bytz,BYTZ,0.007882,94582548.0,0.01037465,2021-10-10T20:13:53.627Z
432,tellor,Tellor,47.11,94524171.0,48.88,2021-10-10T20:13:21.285Z
433,yooshi,YooShi,2.56738e-07,93926226.0,2.61899e-07,2021-10-10T20:13:48.946Z
434,hi-dollar,hi Dollar,0.679247,93724999.0,0.78363,2021-10-10T20:11:13.013Z
435,celo-dollar,Celo Dollar,1.0,92677224.0,1.02,2021-10-10T20:09:58.012Z
436,sonm,SONM,0.210311,92501504.0,0.225579,2021-10-10T20:13:23.771Z
437,seth2,sETH2,3498.42,91998924.0,3572.32,2021-10-10T20:02:24.090Z
438,bzx-protocol,bZx Protocol,0.286301,91473766.0,0.297348,2021-10-10T20:14:14.916Z
439,divi,Divi,0.03616521,91290908.0,0.03772103,2021-10-10T20:11:30.546Z
440,aavegotchi,Aavegotchi,1.68,90873418.0,1.68,2021-10-10T20:14:23.909Z
441,bscpad,BSCPAD,1.16,90179663.0,1.21,2021-10-10T20:13:41.638Z
442,bytom,Bytom,0.052674,89708157.0,0.056635,2021-10-10T20:13:53.967Z
443,bella-protocol,Bella Protocol,1.85,89103631.0,1.95,2021-10-10T20:14:28.150Z
444,elastos,Elastos,4.51,88878363.0,4.66,2021-10-10T20:12:17.347Z
445,terra-virtua-kolect,Terra Virtua Kolect,0.20497,88753912.0,0.212072,2021-10-10T20:12:22.501Z
446,governance-zil,governance ZIL,157.98,88461998.0,161.98,2021-10-10T20:06:47.783Z
447,mantra-dao,MANTRA DAO,0.241674,88257339.0,0.249724,2021-10-10T20:14:33.228Z
448,rook,KeeperDAO,128.7,87680514.0,129.57,2021-10-10T20:12:09.065Z
449,energi,Energi,1.92,87638826.0,1.91,2021-10-10T20:12:22.109Z
450,orca,Orca,9.48,87165875.0,11.56,2021-10-10T20:14:20.934Z
451,aion,Aion,0.175386,87054996.0,0.187278,2021-10-10T20:11:29.170Z
452,adapad,ADAPad,0.739889,86954573.0,0.813237,2021-10-10T20:13:38.608Z
453,hunt-token,HUNT,0.790557,86381257.0,0.835651,2021-10-10T20:14:32.342Z
454,seur,sEUR,1.18,86234730.0,1.18,2021-10-10T15:17:55.804Z
455,sora-validator-token,Sora Validator Token,0.860278,86027798.0,0.885472,2021-10-10T16:49:49.329Z
456,astroswap,AstroSwap,0.357987,85916960.0,0.498834,2021-10-10T20:11:13.766Z
457,insure,inSure DeFi,0.0024515,85680948.0,0.00371875,2021-10-10T20:09:43.506Z
458,occamfi,OccamFi,6.14,85639574.0,6.33,2021-10-10T20:13:59.084Z
459,beefy-finance,Beefy.Finance,1098.5,85484337.0,1117.75,2021-10-10T20:13:47.447Z
460,compound-basic-attention-token,cBAT,0.01519699,85229245.0,0.0156634,2021-10-10T20:12:34.175Z
461,handshake,Handshake,0.200859,84713440.0,0.206594,2021-10-10T20:14:22.255Z
462,lto-network,LTO Network,0.288418,84381552.0,0.298333,2021-10-10T20:13:42.126Z
463,gro-dao-token,Gro DAO Token,25.86,84269406.0,27.81,2021-10-10T20:14:28.933Z
464,groestlcoin,Groestlcoin,1.07,83850316.0,1.13,2021-10-10T20:13:51.161Z
465,nominex,Nominex,2.65,83120710.0,2.75,2021-10-10T20:09:42.469Z
466,keep3rv1,Keep3rV1,313.91,82590916.0,331.88,2021-10-10T20:14:26.333Z
467,refereum,Refereum,0.0170878,82345880.0,0.01838216,2021-10-10T20:12:35.363Z
468,lcx,LCX,0.146391,82276541.0,0.173941,2021-10-10T20:10:42.643Z
469,tornado-cash,Tornado Cash,67.38,81726600.0,70.9,2021-10-10T20:14:16.465Z
470,videocoin,VideoCoin,0.529758,81715088.0,0.58598,2021-10-10T20:10:00.248Z
471,zelcash,Flux,0.435401,81355249.0,0.456746,2021-10-10T20:12:15.189Z
472,shabu-shabu,Shabu Shabu,2.0,81024079.0,2.02,2021-10-10T20:10:24.744Z
473,btse-token,BTSE Token,5.96,80793056.0,5.98,2021-10-10T20:12:45.155Z
474,akropolis,Akropolis,0.02982162,80577681.0,0.03144138,2021-10-10T20:14:22.288Z
475,cardstarter,Cardstarter,10.46,80493374.0,10.46,2021-10-10T20:11:10.873Z
476,xdai-stake,xDAI Stake,11.55,79283005.0,12.28,2021-10-10T20:12:16.926Z
477,coin-of-the-champions,Coin of the champions,8.31414e-07,79015003.0,8.21082e-07,2021-10-10T20:12:40.847Z
478,decentral-games,Decentral Games,233.75,78936338.0,253.68,2021-10-10T20:11:38.475Z
479,metis-token,Metis Token,60.03,78804324.0,66.46,2021-10-10T20:08:13.781Z
480,nerve-finance,Nerve Finance,0.21166,77747624.0,0.226555,2021-10-10T20:14:15.620Z
481,bluzelle,Bluzelle,0.250688,77209359.0,0.264514,2021-10-10T20:14:31.043Z
482,aleph,Aleph.im,0.634637,77183837.0,0.685148,2021-10-10T20:14:18.784Z
483,contentos,Contentos,0.02249972,76724525.0,0.02250785,2021-10-10T20:14:33.086Z
484,coinmetro,CoinMetro,0.253456,76646310.0,0.288065,2021-10-10T20:09:12.510Z
485,paris-saint-germain-fan-token,Paris Saint-Germain Fan Token,24.7,76565591.0,25.3,2021-10-10T20:14:00.338Z
486,usdp,USDP Stablecoin,1.0,76542580.0,1.01,2021-10-10T20:08:09.699Z
487,cobak-token,Cobak Token,4.43,76244851.0,4.72,2021-10-10T20:14:31.844Z
488,stake-dao,Stake DAO,4.19,75974671.0,4.15,2021-10-10T20:12:10.702Z
489,crust-network,Crust Network,28.59,75783482.0,29.36,2021-10-10T20:11:49.529Z
490,marlin,Marlin,0.094312,75758577.0,0.097569,2021-10-10T20:14:29.466Z
491,kava-lend,Kava Lend,0.969774,75678764.0,1.0,2021-10-10T20:14:24.348Z
492,sentinel-protocol,Sentinel Protocol,0.229687,75354654.0,0.238157,2021-10-10T20:11:08.706Z
493,instadapp,Instadapp,4.17,74913224.0,4.58,2021-10-10T20:14:09.769Z
494,xsgd,XSGD,0.73524,74567256.0,0.746898,2021-10-10T20:11:11.876Z
495,liquity,Liquity,6.73,74408078.0,7.19,2021-10-10T20:14:29.854Z
496,apenft,APENFT,3.68e-06,73686821.0,3.9e-06,2021-10-10T20:14:23.073Z
497,trustswap,Trustswap,0.946744,73667671.0,0.967008,2021-10-10T20:14:08.784Z
498,zero-collateral-dai,Zero Collateral Dai,0.0008204,73529894.0,,2021-10-10T00:36:23.175Z
499,bepro-network,BEPRO Network,0.01074635,73397607.0,0.01178206,2021-10-10T20:13:51.859Z
500,verus-coin,Verus Coin,1.14,73361893.0,1.24,2021-10-10T20:11:38.174Z
501,steem-dollars,Steem Dollars,8.04,73286402.0,8.9,2021-10-10T20:11:17.289Z
502,benqi,BENQI,0.11693,73175921.0,0.123037,2021-10-10T20:14:24.327Z
503,adex,AdEx,0.542423,71125828.0,0.560059,2021-10-10T20:10:46.855Z
504,friends-with-benefits-pro,Friends With Benefits Pro,118.74,70940431.0,124.42,2021-10-10T20:02:23.239Z
505,kava-swap,Kava Swap,2.09,70824142.0,2.2,2021-10-10T20:14:21.877Z
506,woonkly-power,Woonkly Power,0.167964,70675290.0,0.169772,2021-10-10T20:13:49.461Z
507,arpa-chain,ARPA Chain,0.072134,70655604.0,0.074006,2021-10-10T20:14:19.480Z
508,karura,Karura,8.18,70508596.0,8.92,2021-10-10T20:14:07.845Z
509,dock,Dock,0.085469,70448413.0,0.08775,2021-10-10T20:13:40.198Z
510,pangolin,Pangolin,1.29,70213915.0,1.34,2021-10-10T20:09:21.558Z
511,index-cooperative,Index Cooperative,31.92,69999258.0,32.73,2021-10-10T20:12:12.311Z
512,frontier-token,Frontier,1.23,69900522.0,1.28,2021-10-10T20:14:03.340Z
513,iron-bank-euro,Iron Bank EURO,1.16,69831554.0,1.18,2021-10-10T18:09:39.357Z
514,cream-eth2,Cream ETH 2,2759.22,69492993.0,2759.19,2021-10-10T20:08:15.899Z
515,sharering,ShareToken,0.03419655,69453171.0,0.03572097,2021-10-10T20:11:35.952Z
516,phantasma,Phantasma,0.670597,69251318.0,0.724,2021-10-10T20:11:13.786Z
517,reddcoin,Reddcoin,0.00247311,68654875.0,0.00266807,2021-10-10T20:10:07.191Z
518,chainx,ChainX,4.56,68530128.0,4.72,2021-10-10T20:14:08.342Z
519,seedify-fund,Seedify.fund,3.78,68220683.0,3.95,2021-10-10T20:13:57.272Z
520,fio-protocol,FIO Protocol,0.189774,67775363.0,0.190981,2021-10-10T20:13:31.238Z
521,nftx,NFTX,161.42,67764101.0,182.99,2021-10-10T20:11:41.867Z
522,vite,Vite,0.088723,67748875.0,0.10346,2021-10-10T20:12:16.441Z
523,dogelon-mars,Dogelon Mars,1.26737e-07,67399686.0,1.38258e-07,2021-10-10T20:10:41.403Z
524,chain-games,Chain Games,0.229756,67309571.0,0.242226,2021-10-10T20:14:16.595Z
525,multivac,MultiVAC,0.01958464,66898509.0,0.02018755,2021-10-10T20:14:10.027Z
526,beam,BEAM,0.676776,66708746.0,0.71316,2021-10-10T20:14:06.341Z
527,kleros,Kleros,0.125757,65764515.0,0.129402,2021-10-10T20:14:17.373Z
528,maps,MAPS,0.876642,65694790.0,0.903401,2021-10-10T20:14:03.049Z
529,unlend-finance,UniLend Finance,1.06,65613213.0,1.09,2021-10-10T20:14:24.017Z
530,hermez-network-token,Hermez Network,4.67,64933770.0,4.72,2021-10-10T20:12:05.429Z
531,parsiq,PARSIQ,0.516795,64900550.0,0.537479,2021-10-10T20:12:42.737Z
532,throne,Throne,4.19,64579897.0,4.26,2021-10-10T20:14:23.859Z
533,yield-app,YIELD App,0.521934,64415866.0,0.541129,2021-10-10T20:10:49.341Z
534,dusk-network,DUSK Network,0.168816,64011302.0,0.177249,2021-10-10T20:13:00.433Z
535,blox,Blox,0.094023,63249256.0,0.100853,2021-10-10T20:12:45.606Z
536,dforce-token,dForce Token,0.208165,63158905.0,0.22777,2021-10-10T20:14:24.183Z
537,ion,Ion,2932.41,62263116.0,3104.91,2021-10-10T20:14:04.332Z
538,manchester-city-fan-token,Manchester City Fan Token,16.71,61910423.0,16.93,2021-10-10T20:14:00.622Z
539,spiritswap,SpiritSwap,0.553626,61874720.0,0.600481,2021-10-10T20:12:50.650Z
540,counterparty,Counterparty,23.61,61626480.0,24.42,2021-10-10T20:12:52.726Z
541,suku,SUKU,0.513866,61227044.0,0.518767,2021-10-10T20:08:56.049Z
542,cryptex-finance,Cryptex Finance,27.63,61014661.0,27.89,2021-10-10T20:12:55.416Z
543,wozx,Efforce,0.389945,60927472.0,0.438422,2021-10-10T20:08:33.376Z
544,rai,Rai Reflex Index,3.05,60811678.0,3.07,2021-10-10T20:11:08.752Z
545,bilira,BiLira,0.111291,59978718.0,0.112823,2021-10-10T20:13:58.652Z
546,singularitydao,SingularityDAO,2.48,59615444.0,2.54,2021-10-10T20:08:56.951Z
547,unfederalreserve,unFederalReserve,0.157772,59553770.0,0.166377,2021-10-10T20:11:52.085Z
548,naos-finance,NAOS Finance,1.34,59517972.0,1.54,2021-10-10T20:14:12.582Z
549,3x-long-ethereum-token,3X Long Ethereum Token,1431.75,59248740.0,1513.3,2021-10-10T20:14:00.029Z
550,o3-swap,O3 Swap,2.34,58945908.0,2.67,2021-10-10T20:14:26.050Z
551,dragonchain,Dragonchain,0.159277,58673585.0,0.164427,2021-10-10T20:09:56.442Z
552,neutrino-system-base-token,Neutrino System Base Token,27.1,58561650.0,27.4,2021-10-10T20:09:53.255Z
553,nimiq-2,Nimiq,0.00688152,58500980.0,0.00717273,2021-10-10T20:12:32.553Z
554,sai,Sai,18.37,58432683.0,18.37,2021-10-10T04:12:54.064Z
555,bytecoin,Bytecoin,0.00034226,58425443.0,0.00034635,2021-10-10T20:13:44.492Z
556,slink,sLINK,26.74,58282160.0,,2021-10-05T12:30:56.440Z
557,stablexswap,StableXSwap,2.91,57779137.0,,2021-09-19T16:30:55.394Z
558,koda-finance,Koda Finance,0.00168989,57758119.0,0.00172299,2021-10-10T19:57:47.191Z
559,cutcoin,CUTcoin,0.379664,57581169.0,0.379377,2021-10-10T19:43:21.796Z
560,super-zero,SERO,0.173695,57472052.0,0.174807,2021-10-10T20:14:10.725Z
561,v-id-blockchain,VIDT Datalink,1.23,57052549.0,1.34,2021-10-10T20:13:30.826Z
562,tokenlon,Tokenlon,2.24,56795127.0,2.31,2021-10-10T20:14:09.368Z
563,edgeware,Edgeware,0.00879128,56734309.0,0.00943594,2021-10-10T20:14:19.557Z
564,digixdao,DigixDAO,675.35,56519354.0,692.57,2021-10-10T20:08:43.543Z
565,idia,Impossible Decentralized Incubator Access,1.03,56426768.0,1.06,2021-10-10T20:14:08.477Z
566,boson-protocol,Boson Protocol,1.01,56274452.0,1.07,2021-10-10T20:14:17.294Z
567,metronome,Metronome,4.56,56096110.0,4.96,2021-10-10T20:08:26.383Z
568,ethos,Voyager Token,2.4,55366667.0,2.43,2021-10-10T20:14:02.014Z
569,skey-network,Skey Network,0.280642,55307135.0,0.286726,2021-10-10T20:13:25.986Z
570,concentrated-voting-power,PowerPool Concentrated Voting Power,2.17,54823122.0,2.26,2021-10-10T20:14:17.903Z
571,gny,GNY,0.31796,54726908.0,0.347408,2021-10-10T19:59:21.478Z
572,btu-protocol,BTU Protocol,0.679195,54392902.0,0.757263,2021-10-10T20:12:41.051Z
573,trias-token,Trias Token,10.87,54317441.0,11.08,2021-10-10T20:11:51.474Z
574,zoid-pay,ZoidPay,0.187238,54298994.0,0.200013,2021-10-10T20:07:44.296Z
575,boringdao-[old],BoringDAO [OLD],103.12,54184978.0,109.66,2021-10-10T19:28:33.588Z
576,adax,ADAX,1.03,53957838.0,1.17,2021-10-10T20:09:43.175Z
577,openocean,OpenOcean,0.679138,53692437.0,0.711694,2021-10-10T20:14:24.161Z
578,gamezone,GameZone,0.844633,53668609.0,0.933466,2021-10-10T20:11:52.437Z
579,yieldly,Yieldly,0.01842237,53540089.0,0.01853269,2021-10-10T20:14:08.705Z
580,smartlands,Smartlands Network,10.5,53506809.0,11.1,2021-10-10T20:09:36.517Z
581,pivx,PIVX,0.795369,53451671.0,0.799737,2021-10-10T20:11:43.782Z
582,glitch-protocol,Glitch Protocol,0.759125,53104359.0,0.788421,2021-10-10T20:13:56.227Z
583,the-doge-nft,The Doge NFT,0.01236213,52979363.0,0.01296643,2021-10-10T20:11:28.457Z
584,nuls,Nuls,0.552036,52316284.0,0.577297,2021-10-10T20:13:47.018Z
585,cudos,Cudos,0.02887935,52188832.0,0.03085097,2021-10-10T20:13:31.990Z
586,propy,Propy,0.897397,52161890.0,0.901865,2021-10-10T20:13:17.710Z
587,atari,Atari,0.04883463,52023185.0,0.050527,2021-10-10T20:08:03.265Z
588,sentinel-group,Sentinel [OLD],0.02580815,51615533.0,0.137808,2021-10-10T14:35:59.845Z
589,fc-barcelona-fan-token,FC Barcelona Fan Token,17.43,51436655.0,17.68,2021-10-10T20:13:58.206Z
590,plant-vs-undead-token,Plant vs Undead Token,3.39,51052504.0,3.45,2021-10-10T20:09:45.919Z
591,qash,QASH,0.075117,50560764.0,0.076676,2021-10-10T20:11:09.515Z
592,hydradx,HydraDX,0.115738,50523984.0,0.115738,2021-10-10T20:12:04.582Z
593,bns-token,BNS Token,0.120069,50028878.0,0.124771,2021-10-10T20:02:19.341Z
