,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
2050,mrweb-finance,ama,MrWeb Finance,https://assets.coingecko.com/coins/images/15285/large/TVocZFCRZ6tg8MqKCKXzZ9H2qSg29T75tK.png?1621114070,0.054804,1096079.0,2051.0,,3241520.0,0.058984,0.051171,-0.002472217315,-4.31631,-44054.532575295074,-3.86398,20000000.0,100000000.0,,0.100282,-45.37385,2021-09-10T22:31:23.172Z,1.191e-05,459835.56761,2021-05-18T21:57:11.872Z,,2021-10-10T20:11:54.346Z
2051,complifi,comfi,CompliFi,https://assets.coingecko.com/coins/images/15006/large/complifi.PNG?1619413977,1.08,1088611.0,2052.0,,754.08,1.1,1.09,-0.025380322765,-2.29992,-16798.404344351497,-1.51965,1009701.6283296023,10000000.0,,71.09,-98.4834,2021-05-06T16:03:41.760Z,0.816805,31.99613,2021-10-01T17:34:10.793Z,,2021-10-10T13:57:21.890Z
2052,primas,pst,Primas,https://assets.coingecko.com/coins/images/917/large/primas.png?1548331951,0.02125363,1087654.0,2053.0,,3001463.0,0.02171184,0.01972239,0.00149265,7.55354,75280.0,7.43598,51199999.0,100000000.0,,1.22,-98.26148,2018-05-17T16:18:05.472Z,0.00928333,128.83644,2020-10-08T18:07:38.875Z,,2021-10-10T20:11:01.323Z
2053,unipower,power,UniPower,https://assets.coingecko.com/coins/images/11618/large/unipower.png?1591943398,1.1,1087405.0,2054.0,,174.93,1.18,1.12,-0.022297541146,-1.99012,-25813.051876863232,-2.31878,990250.0,1000000.0,,3.75,-70.71439,2020-08-13T11:09:41.261Z,0.169207,548.97434,2020-07-20T01:37:59.191Z,,2021-10-10T19:40:30.950Z
2054,aircoins,airx,Aircoins,https://assets.coingecko.com/coins/images/9201/large/Aircoins.png?1591615033,0.00013464,1087083.0,2055.0,,3859.41,0.00013669,0.00011686,1.75e-06,1.31421,-14736.13990992238,-1.33744,8276470104.0,15750000000.0,,0.00121138,-89.15733,2019-11-19T07:09:16.640Z,1.472e-07,89130.02586,2019-11-23T09:42:30.934Z,,2021-10-10T20:13:30.499Z
2055,buzzcoin,buzz,BuzzCoin,https://assets.coingecko.com/coins/images/884/large/buzzcoin.png?1547564324,5.423e-05,1084616.0,2056.0,,0.054231,,,,,,,20000000000.0,20000000000.0,,0.00205158,-97.35663,2018-01-12T00:00:00.000Z,2.26e-06,2299.52548,2017-11-14T00:00:00.000Z,,2021-10-09T01:20:58.656Z
2056,promodio,pmd,Promodio,https://assets.coingecko.com/coins/images/18423/large/pmd_%281%29.png?1631858128,0.00599561,1069543.0,2064.0,11991226.0,41872.0,0.00663995,0.00058433,0.00072803,13.82098,130730.0,13.92502,178387668.44716743,2000000000.0,2000000000.0,0.00811278,-27.19354,2021-10-01T11:30:10.475Z,0.00058433,910.83343,2021-10-10T19:08:55.325Z,,2021-10-10T20:09:20.803Z
2057,nfta,nfta,NFTA,https://assets.coingecko.com/coins/images/16208/large/nfta_logo.png?1623322788,0.071248,1068719.0,2060.0,,1250261.0,0.080924,0.070486,-0.001348638475,-1.85772,-20455.772998748114,-1.8781,15000000.0,100000000.0,,1.45,-95.11722,2021-06-10T10:38:02.521Z,0.02465904,187.58017,2021-07-28T21:30:56.357Z,,2021-10-10T20:11:45.105Z
2058,defi-omega,dfio,DeFi Omega,https://assets.coingecko.com/coins/images/12191/large/defi_omega_logo.png?1597978243,9.88,1067949.0,2057.0,,0.0,9.88,9.88,0.0,0.0,,,108091.80701804269,1000000.0,,51.48,-80.8076,2021-05-07T05:02:38.818Z,0.66656,1382.2389,2020-11-19T15:59:12.478Z,,2021-10-09T01:28:24.662Z
2059,maza,mzc,Maza,https://assets.coingecko.com/coins/images/25/large/mazacoin.png?1547033657,0.00055239,1067008.0,2058.0,,562.62,0.00055765,0.00054577,3.48e-06,0.63368,8669.69,0.81918,1931610849.99999,2419200000.0,,0.0834,-99.33766,2014-03-05T00:00:00.000Z,7.1722e-08,770091.27338,2020-10-14T04:13:08.509Z,,2021-10-10T18:35:28.882Z
2060,utopia-genesis-foundation,uop,Utopia Genesis Foundation,https://assets.coingecko.com/coins/images/13428/large/logo_%2830%29.png?1608518506,0.104455,1065667.0,2059.0,,16167.01,0.107826,0.098586,0.00446687,4.46742,41055.0,4.00686,10216473.332754,99998700.117154,,0.589523,-82.2919,2021-04-15T08:10:49.169Z,0.07524,38.74671,2021-10-06T06:50:36.486Z,,2021-10-10T20:12:58.030Z
2061,robotina,rox,Robotina,https://assets.coingecko.com/coins/images/3153/large/rox.png?1519831400,0.00404758,1060914.0,2061.0,,384.02,0.00596869,0.00363138,6.937e-05,1.74366,9611.8,0.91428,262110781.87982914,331614076.921422,,0.097668,-95.85967,2019-10-12T00:49:12.608Z,1.75e-05,23004.90681,2019-11-20T13:49:05.776Z,"{'times': -0.9190484479676478, 'currency': 'usd', 'percentage': -91.90484479676478}",2021-10-10T20:04:22.944Z
2062,lotto,lotto,Lotto,https://assets.coingecko.com/coins/images/13822/large/Lotto-Logo256x256.png?1612150421,0.0157049,1059794.0,2063.0,,8.68,0.01657728,0.01569226,-0.000333757959,-2.08096,-21172.29430092848,-1.95865,67481701.8232,2000000000.0,,0.4351,-96.39051,2021-02-13T03:23:26.933Z,0.00190066,726.28828,2021-04-15T18:33:06.729Z,,2021-10-10T19:16:43.747Z
2063,coreto,cor,Coreto,https://assets.coingecko.com/coins/images/12856/large/COR.png?1620210966,0.00553775,1058500.0,2062.0,,47877.0,0.00556439,0.00550785,9.38e-06,0.16973,901.13,0.08521,191142650.2705579,500000000.0,,0.03714657,-85.06533,2021-04-02T11:52:32.603Z,0.00025003,2118.85353,2020-11-02T19:04:18.731Z,,2021-10-10T20:05:45.420Z
2064,domraider,drt,DomRaider,https://assets.coingecko.com/coins/images/1030/large/domraider.png?1547223934,0.00100702,1050147.0,2065.0,,237.58,0.00105566,0.00093076,6.22e-06,0.6211,7717.9,0.74038,1042822649.7983091,1300000000.0,,0.386057,-99.73915,2018-01-17T00:00:00.000Z,7.51e-06,13309.45214,2020-12-04T21:29:12.064Z,,2021-10-10T19:53:12.010Z
2065,dexfolio,dexf,Dexfolio,https://assets.coingecko.com/coins/images/17280/large/dexp-ticker-logo-256.png?1627027717,0.00913303,1049969.0,2066.0,1826606.0,5101.12,0.00912976,0.00872473,0.00026794,3.02242,28887.0,2.82902,114963930.73,200000000.0,200000000.0,0.04704186,-80.61783,2021-07-23T14:46:48.727Z,0.00710565,28.31666,2021-09-28T18:02:33.982Z,,2021-10-10T20:10:05.460Z
2066,meeb-master,meeb,Meeb Master,https://assets.coingecko.com/coins/images/17312/large/logo_-_2021-07-26T144950.172.png?1627282207,1.98,1047543.0,2067.0,41546647.0,57984.0,2.21,1.96,-0.219039482869,-9.96789,-115978.53559745905,-9.96789,529486.894684,4051863.894684,21000000.0,8.17,-75.75799,2021-08-08T04:34:21.565Z,1.96,1.26869,2021-10-10T17:29:37.000Z,,2021-10-10T20:06:59.445Z
2067,cryption-network,cnt,Cryption Network,https://assets.coingecko.com/coins/images/16171/large/Cryption_Logo_Gradient_White_Text.png?1623191284,0.110163,1043970.0,2070.0,11028969.0,100.42,0.119215,0.110098,-0.002305628084,-2.05002,-19693.2811227988,-1.85146,9465712.078784,100000000.0,100000000.0,0.644535,-82.91825,2021-07-28T11:07:58.015Z,0.099466,10.68843,2021-09-28T23:54:18.398Z,,2021-10-10T20:13:54.181Z
2068,exchangecoin,excc,ExchangeCoin,https://assets.coingecko.com/coins/images/3660/large/excc-logo.png?1547038635,0.03943946,1043266.0,2069.0,,187372.0,0.03998928,0.03902796,-1.2191414e-05,-0.0309,-127.991067575873,-0.01227,26455574.8592081,32000000.0,,0.259997,-84.7357,2018-06-01T17:41:54.493Z,0.00041195,9533.84231,2020-03-13T02:24:57.451Z,,2021-10-10T20:10:55.195Z
2069,pera-finance,pera,Pera Finance,https://assets.coingecko.com/coins/images/16185/large/Pera.jpg?1623238387,0.070419,1038364.0,2068.0,,125755.0,0.077809,0.068508,-0.00612619074,-8.00338,-60915.35095283575,-5.54139,14292260.527652828,50939801.27,,0.459308,-84.16516,2021-07-15T15:51:41.202Z,0.059768,21.68813,2021-09-29T14:46:47.352Z,,2021-10-10T20:14:43.111Z
2070,keyfi,keyfi,KeyFi,https://assets.coingecko.com/coins/images/15098/large/keyfi_logo.jpg?1619690054,0.479369,1037056.0,2071.0,4771791.0,4073.72,0.482932,0.31911,0.00770936,1.63452,13672.39,1.336,2172058.3002401944,9994262.44200408,9994262.44200408,2.57,-81.41266,2021-04-29T10:27:36.717Z,0.31911,49.62018,2021-10-10T10:23:15.132Z,,2021-10-10T20:13:30.646Z
2071,alphr,alphr,Alphr,https://assets.coingecko.com/coins/images/15029/large/alphr.jpg?1619495712,0.559174,1036031.0,2072.0,,143902.0,0.59782,0.513451,0.0288671,5.44347,65699.0,6.77075,1852448.0001557926,10000000.0,,12.72,-95.60405,2021-05-12T04:04:33.065Z,0.458277,21.99164,2021-10-07T13:56:18.175Z,,2021-10-10T20:14:35.198Z
2072,infinito,inft,Infinito,https://assets.coingecko.com/coins/images/9461/large/5TOvk2A.png?1604885818,0.00083052,1028083.0,2074.0,,193265.0,0.00087877,0.00078133,4.894e-05,6.26172,48793.0,4.98248,1238143202.2,10000000000.0,,0.00463682,-82.32043,2019-09-05T13:56:49.548Z,0.00014605,461.2961,2020-10-16T07:03:51.452Z,"{'times': -0.7033841395795566, 'currency': 'usd', 'percentage': -70.33841395795567}",2021-10-10T20:10:46.469Z
2073,polkainsure-finance,pis,Polkainsure Finance,https://assets.coingecko.com/coins/images/13544/large/Logo_Polkainsure___Final-200x200-01.png?1609686092,13.41,1027693.0,2073.0,,55992.0,16.97,10.06,0.170831,1.29054,7403.59,0.72564,76731.83566043573,80000.0,,108.76,-87.6763,2021-02-16T15:52:24.655Z,7.01,91.09661,2021-06-19T13:05:45.218Z,,2021-10-10T20:12:34.835Z
2074,multiplier-bsc,bmxx,Multiplier (BSC),https://assets.coingecko.com/coins/images/14235/large/FMG5eE0.png?1615176856,0.439728,1024753.0,2075.0,,5046.22,0.466441,0.438862,-0.017175235433,-3.75905,-45429.71367967618,-4.24504,2330422.442688224,2693516.73578527,,48.91,-99.10097,2021-03-09T13:43:22.968Z,0.438862,0.18751,2021-10-10T19:48:36.566Z,,2021-10-10T20:07:29.971Z
2075,change,cag,Change,https://assets.coingecko.com/coins/images/1021/large/200x200.png?1610766224,0.052065,1024304.0,2076.0,,12.92,0.04694349,0.04694349,0.00512128,10.90947,,,19673647.510614466,79184116.0,,1.73,-96.98308,2018-01-08T00:00:00.000Z,0.00738297,605.20062,2021-06-09T17:14:21.079Z,,2021-10-08T09:19:45.604Z
2076,zrcoin,zrc,ZrCoin,https://assets.coingecko.com/coins/images/699/large/zrcoin.png?1548761423,0.260997,1024273.0,2077.0,,96142.0,0.270061,0.256125,0.00282649,1.09481,9272.55,0.91355,3924457.0,4988893.0,,77.31,-99.66239,2017-06-18T00:00:00.000Z,0.060948,328.23148,2021-02-13T11:13:31.107Z,,2021-10-10T19:59:52.461Z
2077,robonomics-web-services,rws,Robonomics Web Services,https://assets.coingecko.com/coins/images/11885/large/rws_logo.png?1595745253,20418.0,1020924.0,2078.0,2041847.0,339.0,22404.0,21487.0,-1883.070452122858,-8.44368,-99298.78630173265,-8.8642,50.0,100.0,100.0,156611.0,-86.96227,2020-09-02T08:59:40.478Z,6812.51,199.7203,2020-08-07T10:26:52.657Z,,2021-10-10T13:38:07.802Z
2078,webcoin,web,Webcoin,https://assets.coingecko.com/coins/images/3779/large/webcoin-logo.png?1547038866,0.0010205,1020496.0,2079.0,,10.1,0.00104369,0.00104369,-2.3189515e-05,-2.22189,-23189.515448892023,-2.22189,1000000000.0,1000000000.0,,0.062671,-98.37167,2018-09-13T02:00:25.021Z,0.00010695,854.21329,2020-12-28T01:09:17.507Z,"{'times': -0.9984693327232544, 'currency': 'usd', 'percentage': -99.84693327232544}",2021-10-10T17:41:31.946Z
2079,pascalcoin,pasc,Pascal,https://assets.coingecko.com/coins/images/547/large/pas.png?1547034226,0.02929967,1019591.0,2080.0,,21691.0,0.02954018,0.02868571,0.00058005,2.01969,-6408.953926246381,-0.62465,35449025.0,42000000.0,,5.31,-99.44863,2018-01-13T00:00:00.000Z,0.00384726,661.55215,2016-12-07T00:00:00.000Z,,2021-10-10T20:11:44.043Z
2080,manga-token,$manga,Manga Token,https://assets.coingecko.com/coins/images/17982/large/logo-200x200_%287%29.png?1630024708,0.00132646,1019238.0,2081.0,26529190.0,286652.0,0.00133411,0.00119417,3.373e-05,2.6091,22553.0,2.26284,768389789.4093045,20000000000.0,20000000000.0,0.00848575,-84.34449,2021-08-27T03:55:57.374Z,0.0008741,51.98344,2021-10-04T03:13:54.336Z,,2021-10-10T20:11:45.023Z
2081,multipad,mpad,MultiPad,https://assets.coingecko.com/coins/images/18145/large/200_x_200_%281%29.png?1630670156,0.0511,1017400.0,2082.0,5110035.0,168245.0,0.05615,0.04543586,0.00503731,10.93569,59109.0,6.16815,19909851.869560316,100000000.0,100000000.0,0.162381,-68.38656,2021-09-03T12:23:24.547Z,0.02997449,71.25973,2021-09-30T17:42:30.539Z,,2021-10-10T20:11:51.058Z
2082,babylons,babi,Babylons,https://assets.coingecko.com/coins/images/17838/large/CW32Ubsk_400x400.jpg?1629462119,0.101515,1017204.0,2083.0,19795495.0,14923.41,0.101471,0.097967,0.00155728,1.55794,14234.63,1.41925,10020200.99171015,194632494.802087,195000000.0,0.613181,-83.44448,2021-08-27T10:10:19.796Z,0.074822,35.67509,2021-09-21T20:42:23.552Z,,2021-10-10T19:56:37.768Z
2083,trollcoin,troll,Trollcoin,https://assets.coingecko.com/coins/images/248/large/Hs4mfPc_-_Imgur.png?1623868102,0.00165805,1014239.0,2085.0,,10.01,0.001663,0.00163732,2.073e-05,1.26613,9425.59,0.93804,611704311.0,900000000.0,,0.03827411,-95.66795,2020-07-24T03:23:46.711Z,7.76028e-07,213559.1746,2020-03-29T02:57:32.868Z,,2021-10-10T18:51:45.754Z
2084,noderunners,ndr,Node Runners,https://assets.coingecko.com/coins/images/13400/large/ndr.jpg?1608172954,69.18,1013871.0,2086.0,,3943.23,72.61,68.8,-3.424831874742,-4.71694,-49278.45329259185,-4.63514,14655.081737696146,28000.0,,469.2,-85.25536,2021-03-15T10:56:10.128Z,13.56,410.06302,2021-06-26T09:16:06.830Z,,2021-10-10T16:49:41.291Z
2085,darkpaycoin,d4rk,DARK,https://assets.coingecko.com/coins/images/6726/large/dark-logo-64x64.png?1609931460,0.139052,1013599.0,2087.0,,0.0069526,,,,,,,7289355.46912326,29492882.0,,0.248166,-43.9681,2021-08-13T21:05:26.430Z,0.00163278,8416.28043,2019-06-24T00:00:00.000Z,,2021-10-08T23:30:38.462Z
2086,moneytoken,imt,MoneyToken,https://assets.coingecko.com/coins/images/2955/large/imt.png?1547037191,0.0001057,1013208.0,2088.0,,9904.43,0.0001441,0.00010539,-3.7274466e-05,-26.06999,-367343.1371068114,-26.60843,9585337526.7742,19310705310.0,,0.00326716,-96.76465,2018-08-31T06:19:01.090Z,4.58e-06,2205.47952,2020-11-14T20:14:53.334Z,"{'times': -0.9788592034735035, 'currency': 'usd', 'percentage': -97.88592034735035}",2021-10-10T19:49:37.569Z
2087,olivecash,olive,Olive Cash,https://assets.coingecko.com/coins/images/14880/large/2_%285%29.png?1618887745,0.170341,1012060.0,2084.0,,95132.0,0.198204,0.16917,-0.0215989367,-11.25296,-129078.97858431691,-11.31142,5941369.300159909,5949500.46429206,,1.6,-89.34698,2021-05-01T03:41:05.834Z,0.093605,81.88524,2021-04-25T01:17:38.558Z,,2021-10-10T20:11:50.675Z
2088,dogey-inu,dinu,Dogey-Inu,https://assets.coingecko.com/coins/images/16374/large/512x512_dinu_logo.jpg?1623919813,2.494e-09,1009202.0,2089.0,,371.28,2.717e-09,2.405e-09,-2e-10,-7.4328,-88348.2240176166,-8.04959,404712290556319.2,1000000000000000.0,,1.3093e-08,-80.95498,2021-06-16T08:21:41.914Z,5.1e-11,4815.86625,2021-08-03T05:57:03.534Z,,2021-10-10T19:56:58.190Z
2089,ubex,ubex,Ubex,https://assets.coingecko.com/coins/images/4163/large/ubex.png?1547039421,0.00035254,1003153.0,2090.0,,519389.0,0.00042947,0.00024994,0.00010261,41.05402,95852.0,10.56454,3158162481.1999145,4000000000.0,,0.0228439,-98.45383,2018-08-26T20:40:17.910Z,4.252e-05,730.71732,2021-09-07T13:16:51.082Z,"{'times': -0.9900286278232189, 'currency': 'eth', 'percentage': -99.0028627823219}",2021-10-10T20:10:55.162Z
2090,contentbox,box,ContentBox,https://assets.coingecko.com/coins/images/4929/large/contentbox.png?1547740046,0.00108251,1002962.0,2091.0,,1122518.0,0.00110981,0.00103856,3.581e-05,3.42118,17411.73,1.7667,928531445.34,3000000000.0,,0.03951655,-97.26656,2019-07-13T16:30:30.484Z,0.00067857,59.18156,2021-09-26T08:07:09.826Z,,2021-10-10T20:08:42.365Z
2091,porta,kian,Porta,https://assets.coingecko.com/coins/images/14844/large/Kianite.png?1626060939,0.054772,1000280.0,2093.0,5464219.0,367479.0,0.060613,0.051317,-0.00357227107,-6.12275,-67443.18862330972,-6.31654,18306000.0,100000000.0,100000000.0,0.461083,-88.16237,2021-04-17T15:58:17.149Z,0.01219891,347.42762,2021-07-28T20:12:39.158Z,,2021-10-10T20:13:20.916Z
2092,kineko,kko,Kineko,https://assets.coingecko.com/coins/images/15366/large/Kineko.jpeg?1620721965,0.374903,994324.0,2092.0,,48845.0,0.406437,0.375365,-0.031534036793,-7.75866,-83635.2189407479,-7.75866,2652220.5035122787,57704880.4450838,,3.28,-88.57845,2021-05-14T22:38:28.943Z,0.201114,86.41334,2021-07-20T10:16:28.451Z,,2021-10-10T20:00:05.501Z
2093,invictus-capital-token,icap,Invictus Capital Token,https://assets.coingecko.com/coins/images/18334/large/ICAP-logo-icon.png?1631584746,10.34,993300.0,2094.0,,17466.08,11.28,10.17,-0.937994161414,-8.31726,-87622.2492004208,-8.10625,96066.7059503253,96066.7059503253,,14.97,-30.93144,2021-09-23T03:34:43.105Z,8.52,21.3545,2021-09-16T01:02:57.516Z,,2021-10-10T17:17:30.898Z
2094,incakoin,nka,IncaKoin,https://assets.coingecko.com/coins/images/854/large/incakoin.png?1547973883,5.521e-05,990486.0,2095.0,,0.105209,,,,,,,17939725045.0,17939725045.0,,0.00779298,-99.29152,2018-01-14T00:00:00.000Z,5.512e-09,1001657.42769,2020-10-14T03:13:16.828Z,,2021-10-09T05:58:54.191Z
2095,paypie,ppp,PayPie,https://assets.coingecko.com/coins/images/999/large/paypie.png?1548330825,0.01084677,987985.0,2096.0,,0.867741,,,,,,,91085719.5072874,165000000.0,,9.95,-99.89097,2018-05-02T01:22:13.735Z,0.00109187,893.41168,2020-07-30T11:15:19.783Z,"{'times': -0.9706844185572684, 'currency': 'usd', 'percentage': -97.06844185572683}",2021-10-07T17:45:24.050Z
2096,ethergem,egem,EtherGem,https://assets.coingecko.com/coins/images/5459/large/ethergem.png?1547041191,0.02143764,987688.0,2097.0,,2083.69,0.02069735,0.01837482,0.00306282,16.66858,141242.0,16.68646,46072592.0525938,45000000.0,,0.172803,-87.59416,2021-05-05T07:06:13.068Z,0.00136332,1472.45492,2020-07-06T01:04:28.861Z,,2021-10-10T20:01:43.903Z
2097,ionchain-token,ionc,IONChain,https://assets.coingecko.com/coins/images/6572/large/3PD7ycbU_400x400.jpg?1547042781,0.00230547,986076.0,2098.0,,33.81,0.00232608,0.00214495,0.0001513,7.02341,-4325.565599353635,-0.43675,427711895.0,520000000.0,,0.066355,-96.52554,2020-06-12T09:54:22.785Z,0.00088992,159.06531,2021-07-09T12:26:55.530Z,,2021-10-10T10:37:35.283Z
2098,hydro,hydro,Hydro,https://assets.coingecko.com/coins/images/3678/large/New_Hydro_logo.png?1625473878,0.02283502,985511.0,2099.0,,31332.0,0.02299288,0.01981083,0.00242181,11.86393,105823.0,12.02961,42861552.8964676,111111111.11,,0.096013,-76.187,2021-05-12T17:49:25.757Z,5.632e-05,40492.59324,2021-03-06T14:33:45.194Z,,2021-10-10T20:12:23.066Z
2099,blockchain-cuties-universe-governance,bcug,Blockchain Cuties Universe Governance,https://assets.coingecko.com/coins/images/14425/large/bcug_logo.png?1616022820,1.43,983420.0,2100.0,14230537.0,1241002.0,1.52,1.38,-0.092131571826,-6.06496,-63306.62901513616,-6.04806,691063.0,2178942.72,10000000.0,19.51,-92.71433,2021-03-18T00:08:18.641Z,0.467926,203.80481,2021-06-22T14:27:28.935Z,,2021-10-10T20:14:39.145Z
2100,vegawallet-token,vgw,VegaWallet Token,https://assets.coingecko.com/coins/images/7355/large/cm_sfjC8_400x400.jpg?1547044033,0.03919827,978755.0,2101.0,,6.43,,,,,,,24969353.0,200000000.0,,1.0,-96.09248,2019-12-13T20:04:30.722Z,0.0010705,3561.66822,2020-05-17T14:25:34.640Z,,2021-10-05T17:46:50.220Z
2101,midas-gold,mdg,Midas Gold,https://assets.coingecko.com/coins/images/14322/large/MDG_logo_200x200.png?1615427479,3.27,978436.0,2102.0,,169.92,3.29,3.18,-0.022979738324,-0.69856,2832.98,0.29038,299527.5472377434,426324.224659659,,805.75,-99.59459,2021-03-16T04:08:04.005Z,1.56,109.0915,2021-05-25T11:28:34.689Z,,2021-10-10T13:47:54.399Z
2102,0xcert,zxc,0xcert,https://assets.coingecko.com/coins/images/4552/large/0xcert.png?1547039841,0.00236493,973376.0,2103.0,,83064.0,0.00236305,0.00232535,2.351e-05,1.00426,3821.43,0.39414,413793267.63,343562130.402,,0.04374969,-94.61787,2018-07-12T00:00:10.546Z,0.0005492,328.74083,2019-11-15T15:05:05.850Z,"{'times': -0.9933250949975853, 'currency': 'eth', 'percentage': -99.33250949975853}",2021-10-10T20:12:39.422Z
2103,yellow-road,road,Yellow Road,https://assets.coingecko.com/coins/images/14747/large/yellowroad.PNG?1618093885,0.329278,970858.0,2105.0,,6400.66,0.339131,0.315059,-0.005263846303,-1.57345,30219.0,3.21262,2948444.749,10000000.0,,21.94,-98.50313,2021-04-11T10:35:29.451Z,0.213351,53.93791,2021-07-27T14:17:09.100Z,,2021-10-10T20:07:36.724Z
2104,polkadomain,name,PolkaDomain,https://assets.coingecko.com/coins/images/14832/large/name.png?1618580733,0.277174,970110.0,2104.0,2771742.0,1732.2,,,,,17705.9,1.85907,3500000.0,10000000.0,10000000.0,4.56,-93.925,2021-04-16T13:58:06.759Z,0.086899,218.96165,2021-07-20T06:34:15.472Z,,2021-10-09T22:43:51.361Z
2105,sacks,sacks,Sacks,https://assets.coingecko.com/coins/images/15876/large/mockup-a558c23f_1024x1024_2x.jpg?1622186229,3872.87,968217.0,2106.0,968217.0,526.94,,,,,-25436.13724642503,-2.55986,250.0,250.0,250.0,14433.28,-73.16709,2021-06-02T22:19:37.196Z,1961.61,97.43324,2021-07-23T17:43:26.481Z,,2021-10-10T17:25:19.648Z
2106,substratum,sub,Substratum,https://assets.coingecko.com/coins/images/950/large/substratum.png?1548611133,0.00382379,962008.0,2108.0,,2732.68,0.0040144,0.00373692,-1.1206598e-05,-0.29222,-2490.005307651591,-0.25817,251584925.64,472000000.0,,3.11,-99.87722,2018-01-09T00:00:00.000Z,2.001e-05,19004.64721,2020-09-21T01:51:38.585Z,"{'times': -0.9453744100757387, 'currency': 'usd', 'percentage': -94.53744100757388}",2021-10-10T19:46:14.548Z
2107,litecash,cash,Litecash,https://assets.coingecko.com/coins/images/10132/large/icon128.png?1622088121,0.00390698,958108.0,2109.0,,3530.55,0.00491265,0.00387571,-0.000998033927,-20.34723,-256648.52171123528,-21.12757,246277488.0,722700000.0,,0.056805,-93.15141,2021-06-17T05:34:49.030Z,2.283e-05,16937.88386,2020-12-21T18:05:03.248Z,,2021-10-10T20:09:26.432Z
2108,club-atletico-independiente,cai,Club Atletico Independiente Fan Token,https://assets.coingecko.com/coins/images/13057/large/Independiente-10_%281%29.png?1604942189,1.47,958009.0,2107.0,,78632.0,1.6,1.45,0.02032658,1.40399,-6429.766952688457,-0.66669,652549.0,5000000.0,,9.54,-84.47807,2020-12-28T11:52:22.482Z,0.466099,217.59158,2020-11-28T12:52:51.510Z,,2021-10-10T20:09:22.625Z
